"File";"Precision";"Recall";"F1"
"TUW-140533-ref10";"33,33";"25,00";"20,00"
"TUW-140533-ref11";"33,33";"25,00";"20,00"
"TUW-140533-ref12";"33,33";"20,00";"18,18"
"TUW-140533-ref13";"25,00";"25,00";"16,67"
"TUW-140533-ref14";"25,00";"20,00";"14,29"
"TUW-140533-ref15";"25,00";"12,50";"11,11"
"TUW-140533-ref16";"20,00";"20,00";"12,50"
"TUW-140533-ref17";"25,00";"25,00";"16,67"
"TUW-140533-ref18";"50,00";"40,00";"33,33"
"TUW-140533-ref19";"25,00";"25,00";"16,67"
"TUW-140533-ref20";"50,00";"35,00";"33,33"
"TUW-140533-ref21";"66,67";"40,00";"36,36"
"TUW-140533-ref22";"66,67";"40,00";"36,36"
"TUW-140533-ref23";"16,67";"16,67";"11,11"
"TUW-140533-ref24";"75,00";"37,50";"33,33"
"TUW-140533-ref25";"40,00";"25,00";"22,22"
"TUW-140533-ref26";"0,00";"0,00";"0,00"
"TUW-140533-ref27";"0,00";"0,00";"0,00"
"TUW-140533-ref28";"50,00";"36,36";"30,77"
"TUW-140533-ref29";"37,50";"30,00";"23,08"
"TUW-140533-ref30";"50,00";"33,33";"25,00"
"TUW-140533-ref31";"66,67";"66,67";"50,00"
"TUW-140533-ref32";"66,67";"66,67";"50,00"
"TUW-140533-ref33";"33,33";"33,33";"20,00"
"TUW-140533-ref36";"0,00";"0,00";"0,00"
"TUW-140533-ref37";"66,67";"50,00";"40,00"
"TUW-140533-ref38";"33,33";"14,29";"12,50"
"TUW-140533-ref39";"66,67";"50,00";"40,00"
"TUW-140867-ref1";"60,00";"37,50";"33,33"
"TUW-140867-ref2";"25,00";"25,00";"16,67"
"TUW-140867-ref3";"33,33";"25,00";"20,00"
"TUW-140867-ref4";"25,00";"25,00";"16,67"
"TUW-140867-ref5";"60,00";"60,00";"50,00"
"TUW-140867-ref6";"25,00";"25,00";"16,67"
"TUW-140867-ref7";"25,00";"25,00";"16,67"
"TUW-140867-ref8";"42,86";"30,00";"27,27"
"TUW-140895-ref1";"75,00";"42,86";"37,50"
"TUW-140895-ref2";"75,00";"50,00";"42,86"
"TUW-140895-ref3";"75,00";"42,86";"37,50"
"TUW-140895-ref4";"75,00";"42,86";"37,50"
"TUW-140895-ref5";"75,00";"50,00";"42,86"
"TUW-140895-ref6";"80,00";"50,00";"44,44"
"TUW-140895-ref7";"80,00";"50,00";"44,44"
"TUW-140895-ref8";"60,00";"42,86";"37,50"
"TUW-140895-ref9";"75,00";"42,86";"37,50"
"TUW-140895-ref10";"20,00";"20,00";"12,50"
"TUW-140895-ref11";"75,00";"42,86";"37,50"
"TUW-140895-ref12";"80,00";"50,00";"44,44"
"TUW-140895-ref13";"40,00";"33,33";"28,57"
"TUW-140895-ref14";"44,44";"33,33";"29,63"
"TUW-140895-ref15";"20,00";"16,67";"14,29"
"TUW-140895-ref17";"75,00";"42,86";"37,50"
"TUW-140895-ref18";"80,00";"50,00";"44,44"
"TUW-140895-ref19";"80,00";"50,00";"44,44"
"TUW-140895-ref20";"25,00";"14,29";"12,50"
"TUW-140895-ref22";"57,14";"44,44";"40,00"
"TUW-140895-ref23";"25,00";"18,75";"16,67"
"TUW-140895-ref24";"30,00";"21,43";"18,75"
"TUW-140895-ref25";"42,86";"33,33";"30,00"
"TUW-140895-ref26";"25,00";"16,67";"14,29"
"TUW-140895-ref27";"80,00";"66,67";"57,14"
"TUW-140895-ref28";"0,00";"0,00";"0,00"
"TUW-140895-ref30";"20,00";"20,00";"14,29"
"TUW-140895-ref31";"37,50";"37,50";"27,27"
"TUW-140895-ref32";"80,00";"50,00";"44,44"
"TUW-140895-ref33";"40,00";"28,57";"25,00"
"TUW-140895-ref34";"40,00";"28,57";"25,00"
"TUW-140983-ref1";"25,00";"25,00";"16,67"
"TUW-140983-ref2";"25,00";"14,29";"11,11"
"TUW-141024-ref2";"80,00";"50,00";"44,44"
"TUW-141024-ref3";"0,00";"0,00";"0,00"
"TUW-141024-ref4";"66,67";"28,57";"25,00"
"TUW-141024-ref5";"80,00";"50,00";"44,44"
"TUW-141024-ref6";"33,33";"4,76";"6,25"
"TUW-141024-ref7";"28,57";"21,43";"18,52"
"TUW-141024-ref8";"50,00";"33,33";"28,57"
"TUW-141024-ref9";"66,67";"28,57";"25,00"
"TUW-141024-ref10";"80,00";"50,00";"44,44"
"TUW-141024-ref11";"80,00";"50,00";"44,44"
"TUW-141065-ref1";"75,00";"42,86";"37,50"
"TUW-141065-ref2";"60,00";"37,50";"30,00"
"TUW-141065-ref3";"75,00";"42,86";"37,50"
"TUW-141065-ref4";"40,00";"25,00";"22,22"
"TUW-141065-ref5";"75,00";"42,86";"37,50"
"TUW-141065-ref6";"60,00";"42,86";"37,50"
"TUW-141065-ref7";"25,00";"20,00";"14,29"
"TUW-141065-ref8";"75,00";"42,86";"37,50"
"TUW-141065-ref10";"25,00";"25,00";"14,29"
"TUW-141065-ref11";"0,00";"0,00";"0,00"
"TUW-141065-ref12";"75,00";"42,86";"37,50"
"TUW-141065-ref13";"68,75";"39,29";"34,38"
"TUW-141065-ref14";"75,00";"42,86";"37,50"
"TUW-141121-ref1";"80,00";"50,00";"44,44"
"TUW-141121-ref2";"40,00";"28,57";"25,00"
"TUW-141121-ref3";"33,33";"40,00";"28,57"
"TUW-141121-ref4";"25,00";"15,00";"14,29"
"TUW-141121-ref5";"40,00";"33,33";"25,00"
"TUW-141121-ref6";"80,00";"66,67";"57,14"
"TUW-141140-ref1";"57,14";"50,00";"44,44"
"TUW-141140-ref2";"25,00";"16,67";"12,50"
"TUW-141140-ref3";"42,86";"42,86";"33,33"
"TUW-141140-ref4";"50,00";"50,00";"40,00"
"TUW-141140-ref6";"33,33";"25,00";"20,00"
"TUW-141140-ref7";"20,00";"16,67";"14,29"
"TUW-141140-ref8";"25,00";"16,67";"14,29"
"TUW-141336-ref1";"50,00";"28,57";"28,57"
"TUW-141336-ref2";"75,00";"37,50";"37,50"
"TUW-141336-ref3";"70,00";"38,89";"38,89"
"TUW-141336-ref4";"73,33";"40,74";"40,74"
"TUW-141336-ref5";"20,00";"14,29";"14,29"
"TUW-141336-ref6";"50,00";"28,57";"28,57"
"TUW-141336-ref7";"50,00";"28,57";"28,57"
"TUW-141336-ref8";"50,00";"12,50";"12,50"
"TUW-141336-ref10";"75,00";"37,50";"37,50"
"TUW-141336-ref11";"50,00";"28,57";"28,57"
"TUW-141336-ref12";"40,00";"28,57";"22,22"
"TUW-141336-ref13";"25,00";"20,00";"16,67"
"TUW-141336-ref14";"75,00";"37,50";"37,50"
"TUW-141618-ref1";"66,67";"40,00";"33,33"
